Station Name,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Detection Limit.1,Detection Limit Unit.1,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
WW016,06/12/2021,11:00:00,Grab,Water,1.0,Temperature - 00011,23.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn and Hannah Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/12/2021,11:00:00,Grab,Water,5.0,Temperature - 00011,15.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn and Hannah Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.3,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Grab,Water,5.5,Dissolved Oxygen - 00300,1.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,3.83,m,,0.1,m,0.1,m,,,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,23.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,06/19/2021,10:00:00,Grab,Water,5.5,Temperature - 00011,14.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,Alkalinity - 00410,16.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",12.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.1,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,0.5,Enterococci - 31639,2419.7,MPN/100,Z,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,Actual value >2419.6,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Replicate,Water,0.5,Enterococci - 31639,2419.7,MPN/100,Z,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,Actual value >2419.6,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.059,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.034,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.483,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.5,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",0.656,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,pH - 00400,6.7,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,pH - 00400,6.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",7.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",6.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,"Phosphorus, Total - 00665",34.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,"Phosphorus, Total - 00665",18.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,0.1,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,1.0,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/10/2021,12:00:00,Grab,Water,5.5,Temperature - 00011,15.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,9.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Composite,Water,,Secchi Depth - 00069,2.2,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Grab,Water,0.1,Temperature - 00011,25.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/17/2021,11:30:00,Grab,Water,1.0,Temperature - 00011,26.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/24/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/24/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/24/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,2.28,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/24/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/24/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,25.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/31/2021,11:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/31/2021,11:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/31/2021,11:00:00,Composite,Water,,Secchi Depth - 00069,3.02,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/31/2021,11:00:00,Grab,Water,0.1,Temperature - 00011,24.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,07/31/2021,11:00:00,Grab,Water,1.0,Temperature - 00011,24.4,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,2.85,m,,0.1,m,0.1,m,,,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,24.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/07/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,24.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Hach meter readings,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.6,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Composite,Water,,Secchi Depth - 00069,2.7,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,0.1,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,1.0,Temperature - 00011,28.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/14/2021,10:00:00,Grab,Water,5.5,Temperature - 00011,16.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/21/2021,10:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",6.9,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/21/2021,10:15:00,Grab,Water,1.0,Dissolved Oxygen - 00300,7.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/21/2021,10:15:00,Composite,Water,,Secchi Depth - 00069,3.55,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/21/2021,10:15:00,Grab,Water,0.1,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/21/2021,10:15:00,Grab,Water,1.0,Temperature - 00011,26.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Dawn Dauray and Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",15.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.0,m,,0.1,m,0.1,m,,,,,,,previous four days were in the upper 80's and low 90's     Hach meter data,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.2,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,previous four days were in the upper 80's and low 90's     Hach meter data,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Composite,Water,,Secchi Depth - 00069,2.92,m,,0.1,m,0.1,m,,,,,,,previous four days were in the upper 80's and low 90's     Hach meter data,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,previous four days were in the upper 80's and low 90's     Hach meter data,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,08/29/2021,11:00:00,Grab,Water,1.0,Temperature - 00011,26.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,previous four days were in the upper 80's and low 90's     Hach meter data,Georgiaville Pond,Dawn Dauray,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/04/2021,11:10:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.2,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/04/2021,11:10:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Georgiaville Pond,Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/04/2021,11:10:00,Composite,Water,,Secchi Depth - 00069,2.33,m,,0.1,m,0.1,m,,,,,,,,Georgiaville Pond,Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/04/2021,11:10:00,Grab,Water,0.1,Temperature - 00011,22.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/04/2021,11:10:00,Grab,Water,1.0,Temperature - 00011,22.4,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Georgiaville Pond,Jonathan Norton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Grab,Water,1.0,Alkalinity - 00410,17.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.1,m,,0.1,m,0.1,m,,,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Grab,Water,1.0,Dissolved Oxygen - 00300,8.4,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Hach Meter Readings,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Grab,Water,0.5,Enterococci - 31639,3.1,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
WW016,09/10/2021,10:30:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.08,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Georgiaville Pond,Dawn Dauray and Charles Compton,,Woonasquatucket River-Moshassuck River,,,,,,,,,,,,,,,,,,,,,,
